Mol. wt.,JR Tm /K,CRC Tm /K
197.06400000000005,346.46000000000004,362.15
197.06400000000005,346.46000000000004,413.65
213.06300000000005,458.18000000000006,380.65
192.001,412.29,333.85
192.001,412.29,338.15
192.001,412.29,306.15
141.0410000000001,175.95,195.85
163.003,367.88,329.95
163.00300000000004,367.88,330.95
163.00300000000004,367.88,340.95
221.039,474.05,413.15
235.0660000000001,470.32,389.75
189.04100000000005,341.15,306.65
189.04100000000005,341.15,349.15
112.98699999999998,168.41,172.61999999999998
112.98699999999998,185.83,239.25
148.98000000000002,376.7000000000001,341.95
163.99500000000003,472.48,488.15
198.052,406.73,365.55
199.04000000000005,467.00000000000006,424.35
170.92,179.34,216.55
153.03300000000002,319.83000000000004,232.65
161.03100000000006,279.95,259.65
161.03100000000006,279.95,298.95
264.366,372.13,298.95
152.93000000000004,161.33,165.99999999999997
341.1899999999997,492.11000000000007,315.25
128.134,348.84000000000003,413.75
128.134,348.84000000000003,497.15
182.3070000000002,261.99,237.15
194.31800000000013,300.96,330.15
224.34800000000016,406.28,506.95
298.55499999999915,337.39,289.15
564.8540000000024,613.5200000000001,484.15
398.6279999999993,444.9,322.15
502.7799999999993,574.0,295.15
380.9129999999998,608.37,451.95
168.23600000000013,349.46,515.15
311.8089999999995,476.19,319.15
166.2200000000001,285.86,345.15
118.17599999999992,186.84,167.04999999999998
104.14899999999992,190.57,207.15
73.13899999999995,187.5,223.15
171.24000000000012,264.23,213.15
165.2360000000001,373.0700000000001,351.15
149.2370000000001,261.35,251.85
134.222,241.4,189.25
248.2780000000001,339.58000000000004,305.15
170.16400000000007,370.68,273.95
98.14899999999994,243.57,192.45
251.2820000000001,456.4500000000001,344.15
122.25799999999995,203.64,171.64999999999998
190.1950000000001,286.81,291.15
218.33700000000024,291.69,212.95
134.175,224.07,209.15
204.26600000000016,289.25,241.15
176.21200000000013,266.71,248.15
148.20200000000014,273.93,219.85
172.1800000000001,259.5,273.95
188.22300000000013,275.85,249.05
176.1720000000001,347.36,408.15
222.2400000000001,348.6,284.65
172.1800000000001,259.5,264.35
160.1690000000001,253.31,223.15
163.26400000000012,285.14,213.15
186.2070000000001,260.13,331.65
244.3310000000002,320.93,254.65
128.2589999999999,193.61,240.11
90.12199999999996,179.3,203.15
236.2670000000001,332.35,289.65
132.20299999999995,292.71000000000004,334.45
258.3580000000001,332.2,275.65
380.4839999999996,489.78,377.15
174.1960000000001,264.58,251.55
206.1940000000001,356.22,291.85
154.3250000000001,238.04,200.55
116.16399999999992,301.36,383.45
96.032,259.08,272.15
114.09399999999998,197.5,226.05
114.09399999999998,197.5,249.65
204.088,509.7600000000001,348.65
66.05,113.48,179.59999999999997
52.02300000000001,102.21,136.33999999999995
80.07699999999998,127.17,168.34999999999997
214.22000000000008,387.54,333.65
1229.3230000000035,2129.08,510.65
764.9500000000027,1173.0,528.65
134.08700000000005,478.27,421.15
213.40900000000028,300.2,304.65
185.35500000000025,277.66,260.15
330.2919999999998,630.96,512.45
254.33200000000008,515.46,443.55
120.15099999999994,267.61,251.65
134.17800000000005,275.36,269.84
218.2990000000001,432.91,408.65
134.17800000000005,364.03,331.15
268.3589999999997,539.25,451.15
84.12199999999996,339.83000000000004,380.15
130.18999999999997,260.82,264.38
199.2090000000001,490.99,376.15
162.1920000000001,423.16,410.15
102.16199999999998,390.24,358.45
173.25900000000013,420.57,299.65
168.14800000000005,590.3799999999999,426.15
154.12100000000004,579.1099999999999,502.15
154.12100000000004,579.1099999999999,444.15
154.12100000000004,579.1099999999999,508.45
214.22000000000008,562.48,483.15
178.14300000000003,522.36,535.15
392.57999999999936,708.2399999999999,476.15
392.57999999999936,708.2399999999999,392.15
416.6459999999993,646.4499999999999,388.15
208.16900000000004,568.38,504.15
192.17000000000004,546.15,556.15
346.46399999999943,705.4599999999999,399.15
152.14900000000006,479.71,419.15
90.07799999999996,272.21000000000004,418.15
246.3470000000002,385.24,326.15
182.08400000000003,704.16,387.65
277.83,334.52,354.65
329.9059999999999,312.44,296.65
329.9059999999999,312.44,402.4
281.8619999999999,228.42,356.15
337.96999999999974,273.5,282.54999999999995
390.90199999999993,580.29,430.15
295.8889999999999,239.69,253.15
432.9829999999999,699.3499999999999,486.15
146.29900000000015,184.32,167.64999999999998
157.30100000000022,225.12,229.15
133.191,301.68,317.65
177.29100000000017,329.72,228.15
162.27600000000015,233.94,210.15
194.2740000000001,334.41,303.25
150.31200000000013,196.18,204.15
230.30400000000017,279.66,272.54999999999995
118.24499999999992,161.78,195.12
84.07399999999997,216.55,266.65
182.2220000000001,498.96,466.15
272.3919999999997,491.75,419.15
153.1810000000001,359.1,355.65
138.16600000000008,263.32000000000005,295.65
138.16600000000008,263.32000000000005,329.35
244.29400000000007,561.44,410.15
182.17500000000007,447.71,454.15
272.29999999999967,488.17,382.15
214.2640000000001,369.88000000000005,448.15
90.12199999999994,179.3,204.15
286.49999999999943,322.08,283.15
194.1860000000001,382.4500000000001,375.65
152.1930000000001,287.11,297.15
183.16300000000007,419.45,371.15
154.16500000000008,375.04,329.65
180.2030000000001,348.31,324.15
178.2310000000001,304.57,291.15
90.12199999999994,164.3,159.95
45.085000000000015,164.95999999999998,180.15
165.19200000000006,423.2000000000001,345.15
165.19200000000006,423.2000000000001,515.65
143.1860000000001,241.69,213.15
165.2360000000001,373.0700000000001,390.65
137.18200000000004,350.53000000000003,350.15
175.23100000000008,322.06000000000006,412.65
121.18299999999994,314.64,276.15
121.18299999999994,314.64,279.15
121.18299999999994,314.64,322.15
121.18299999999992,238.81,275.25
149.19300000000007,300.01,316.95
136.19800000000006,410.42,401.15
138.16600000000008,442.3,436.15
136.19400000000005,280.85,310.15
146.19300000000007,454.68,478.65
150.17700000000008,403.25,405.15
150.17700000000008,403.25,436.15
210.2760000000001,386.62000000000006,369.65
182.2660000000001,325.42,281.15
184.2420000000001,445.96,444.65
115.17599999999992,239.78,233.15
86.17799999999993,159.8,174.14999999999998
118.17599999999992,283.86,316.45
102.17699999999992,220.62,258.15
102.17699999999992,205.62,262.65
84.16199999999994,126.66,115.87999999999997
84.16199999999994,124.38,198.85
82.14599999999994,206.77,194.95
210.2290000000001,323.03000000000003,311.15
112.21599999999992,183.06,185.03
112.21599999999992,183.06,185.75
128.21499999999992,267.78,284.15
98.18899999999992,203.45,203.72
98.18899999999992,175.31,219.48
98.18899999999992,175.31,155.14999999999998
98.18899999999992,175.31,139.48
98.18899999999992,175.31,139.24999999999997
96.17299999999992,192.83,154.64999999999998
70.13499999999998,159.81,132.23
144.12600000000006,259.26,369.95
240.3060000000001,426.52,394.75
89.13799999999993,228.13,208.15
150.22100000000012,253.53,254.85
144.12600000000006,236.96,374.85
96.12899999999996,225.65,210.35
103.12099999999994,327.91,458.65
128.2589999999999,193.61,160.09999999999997
128.2589999999999,161.19,170.04999999999998
142.2420000000001,211.12,227.15
110.19999999999992,141.84,286.95
114.2319999999999,149.92000000000002,182.01
174.1960000000001,264.58,283.45
112.21599999999992,146.92000000000002,158.14999999999998
112.21599999999992,177.26,135.78999999999996
60.100000000000016,228.03,216.0
96.13299999999995,364.38000000000005,365.15
188.2740000000001,436.9000000000001,319.15
194.1860000000001,326.06,341.15
142.2860000000001,142.46,191.45
144.12600000000006,236.96,254.15
132.115,469.73,464.15
168.23600000000013,377.38,293.15
156.2280000000001,309.16,270.15
156.2280000000001,309.16,280.75
156.2280000000001,309.16,256.95
156.2280000000001,309.16,336.30999999999995
156.2280000000001,309.16,383.25
171.24300000000008,329.11,314.65
166.18000000000006,394.94,333.15
151.16500000000008,374.99,287.15
151.16500000000008,374.99,288.35
151.16500000000008,374.99,248.15
268.31599999999975,518.96,531.45
142.2860000000001,172.46,219.15
158.2850000000002,250.7,205.65
136.23800000000003,159.3,237.75
72.10699999999997,175.11,189.75
72.10699999999997,175.11,188.15
130.14299999999997,370.33,363.65
100.20499999999991,171.07,149.44
100.20499999999991,171.07,138.74999999999997
116.20399999999992,216.89,253.15
116.20399999999992,216.89,243.15
114.18799999999992,221.0,209.15
114.18799999999992,188.58,204.75
98.18899999999992,137.93,149.04999999999998
98.18899999999992,169.31,136.54999999999998
98.18899999999992,134.61,145.54999999999998
98.18899999999992,134.61,148.95
98.18899999999992,134.61,159.74999999999997
98.18899999999992,165.99,137.64999999999998
98.18899999999992,165.99,157.95
96.17299999999992,277.17,191.15
208.26400000000007,520.0,436.15
163.2200000000001,356.51,402.45
188.27000000000007,309.96000000000004,316.15
194.1860000000001,326.06,274.17999999999995
86.13399999999994,190.53,274.15
104.14899999999992,270.17,402.45
102.13299999999994,309.13,309.15
164.24800000000013,354.29,365.85
108.14399999999996,339.40000000000003,288.15
96.13299999999995,364.38000000000005,380.65
122.17099999999996,374.91,334.15
122.17099999999994,299.08000000000004,387.05
107.15599999999996,279.13,259.07
107.15599999999996,279.13,262.7
123.15899999999996,435.18,426.65
108.14399999999996,339.40000000000003,298.15
157.2160000000001,369.43,330.84
158.20400000000006,429.7000000000001,379.45
297.5709999999992,347.63,296.04999999999995
62.137000000000015,146.7,174.89
194.1860000000001,326.06,413.752
331.9659999999999,495.82,431.35
114.17299999999996,403.0700000000001,338.15
244.38400000000007,543.06,396.15
113.18499999999996,342.8,356.65
112.19699999999996,282.53000000000003,224.15
112.19699999999996,282.53000000000003,210.63
232.20500000000004,380.65,434.15
88.10999999999996,289.23,454.35
88.10999999999996,278.82,379.15
360.45999999999975,670.32,508.15
318.4659999999998,527.24,412.65
312.37199999999973,624.96,569.15
322.24299999999977,697.3699999999999,372.45
183.123,579.3199999999999,401.15
183.123,579.3199999999999,453.25
183.123,579.3199999999999,411.15
183.123,579.3199999999999,411.15
183.123,579.3199999999999,435.15
211.133,640.52,457.15
168.108,483.54,388.95
168.108,483.54,362.35
168.108,483.54,444.25
200.106,706.98,420.45
234.62,560.38,372.15
212.117,667.9300000000001,455.85
212.117,667.9300000000001,438.15
212.117,667.9300000000001,478.15
230.563,587.1800000000001,347.15
244.20600000000005,590.1,400.15
244.20600000000005,590.1,508.15
148.11800000000008,422.06,306.65
259.22099999999995,642.76,483.15
260.2049999999999,612.33,416.15
276.2729999999998,624.5,433.65
120.06399999999998,399.52,311.35
106.037,388.25,258.15
218.168,573.84,421.15
218.16800000000003,573.84,490.15
218.16800000000003,573.84,445.15
234.16700000000003,685.5600000000001,411.15
184.10700000000003,595.26,418.25
184.107,595.26,387.15
184.10700000000003,595.26,378.75
184.10700000000003,595.26,335.54999999999995
184.10700000000003,595.26,407.55
226.14400000000003,560.93,345.65
275.2199999999998,754.48,468.65
259.22099999999995,642.76,432.15
198.13800000000003,631.98,474.75
134.0910000000001,395.79,231.15
134.0910000000001,410.79,251.75
134.0910000000001,413.21,325.15
166.08900000000006,534.85,415.15
292.24999999999983,738.1800000000001,582.15
292.24999999999983,738.1800000000001,572.15
240.2150000000001,637.86,316.45
522.0029999999995,548.14,346.04999999999995
241.4630000000003,322.74,293.15
242.4470000000003,292.31,265.45
370.5739999999993,422.36,282.75
390.56399999999945,483.84,298.15
426.6819999999992,467.44,291.15
88.10599999999995,199.6,228.15
88.10599999999995,199.6,284.9
116.07199999999996,245.2,356.15
74.07899999999997,191.85,175.94
263.2969999999999,509.89,378.65
254.27900000000017,594.45,494.15
136.23800000000003,207.4,177.64999999999998
136.23800000000003,207.4,177.64999999999998
136.23800000000003,207.4,177.64999999999998
158.2850000000002,224.69,203.95
174.2840000000002,251.76,218.15
174.35300000000018,236.86,221.85
239.3180000000001,390.3200000000001,406.15
286.3269999999996,720.6499999999999,444.65
214.2640000000001,344.84000000000003,371.15
211.2640000000001,382.78,374.55
178.2340000000001,406.48,335.15
169.2270000000001,330.5,326.35
330.4299999999997,565.0,510.15
260.34,489.72,423.15
274.3629999999996,457.66,362.65
276.40399999999966,422.03,378.95
336.4379999999997,596.28,520.15
206.2880000000001,312.76000000000005,422.15
202.25600000000009,535.12,359.04999999999995
210.3200000000001,307.92,300.15
210.3200000000001,322.92,325.35
208.3040000000001,302.84000000000003,320.65
236.27000000000007,417.7,384.15
231.68200000000007,401.43000000000006,357.65
242.28200000000007,549.6800000000001,443.15
218.3460000000001,346.64000000000004,333.54999999999995
182.2660000000001,285.38000000000005,255.15
182.2660000000001,300.38,324.33
240.26200000000009,505.56,527.15
212.2960000000001,405.7000000000001,347.15
214.2640000000001,392.02,395.65
180.25000000000009,284.66,281.35
170.21100000000007,300.07000000000005,300.015
220.27100000000007,391.19,364.15
232.3260000000001,330.22,475.15
184.2420000000001,393.5700000000001,323.65
184.2420000000001,383.16,401.85
318.3279999999998,491.6,411.15
268.26799999999974,402.5,346.15
168.2390000000001,289.11,298.37
184.23800000000008,334.93,338.15
221.25900000000007,451.46,344.15
318.3279999999998,491.6,346.15
267.37199999999984,521.11,370.65
196.2930000000001,311.65000000000003,279.15
196.2930000000001,314.07000000000005,302.25
224.25900000000007,411.51,350.15
210.2760000000001,361.58,345.65
210.2760000000001,346.58000000000004,319.15
210.2760000000001,361.58,307.15
208.26000000000008,334.61,317.95
194.2770000000001,292.61,322.15
208.26000000000008,356.5,329.15
220.2750000000001,529.9200000000001,473.15
270.2839999999997,407.58,394.15
186.27900000000005,312.24,257.79999999999995
212.2520000000001,454.77,462.15
212.25200000000007,444.36,509.15
197.832,276.73,216.15
210.3650000000002,461.09,340.25
424.06299999999993,787.3500000000001,505.15
255.3910000000002,589.53,378.15
132.20299999999995,213.11,175.84999999999997
101.19299999999993,210.04,210.15
150.31200000000013,226.18,187.75
102.17699999999994,179.61,158.34999999999997
230.30400000000017,309.66,257.45
174.1960000000001,264.58,228.85
250.29400000000007,371.14,242.15
202.2500000000001,287.12,267.25
118.24499999999992,191.78,170.46999999999997
146.19300000000007,459.61,346.15
683.1810000000032,682.16,334.15
120.24199999999996,313.36,305.65
120.24199999999996,313.36,327.15
120.24199999999996,313.36,384.55
306.3639999999998,715.4200000000001,562.65
210.27600000000007,547.38,429.15
296.4139999999996,733.8199999999999,477.65
106.21499999999996,305.61,350.15
401.4219999999997,550.8800000000001,338.15
210.3200000000001,347.96000000000004,354.95
474.7259999999993,551.46,308.65
233.09800000000007,437.55,430.15
130.18999999999997,237.88,220.95
130.18999999999997,237.88,303.15
70.09099999999997,153.55,172.14999999999998
86.15899999999996,165.72,293.15
310.6099999999991,337.7,316.95
340.5919999999992,498.3,353.75
326.6089999999991,398.52,344.15
337.5919999999992,465.81,367.15
308.59399999999914,335.94,311.15
338.5759999999992,493.22,306.15
338.5759999999992,493.22,306.15
338.5759999999992,493.22,335.04999999999995
338.5759999999992,493.22,335.04999999999995
184.3230000000002,267.0,317.15
199.33800000000025,358.19,374.15
170.34000000000023,225.0,263.6
200.37000000000023,391.52,341.15
230.30400000000017,546.2,399.75
202.33800000000025,346.64,354.45
181.3230000000002,289.99,277.15
202.40700000000024,261.46000000000004,266.45
200.3220000000002,385.6,316.97
186.33900000000023,285.82,297.35
186.33900000000023,270.82,292.15
184.3230000000002,274.93,294.15
218.7680000000002,304.85,256.15
168.3240000000002,223.24,237.96
228.28800000000007,541.12,438.65
228.37600000000023,289.87,274.35
240.38700000000023,299.38,277.15
185.35500000000025,308.26,300.95
245.40700000000027,458.66,342.65
261.4530000000001,414.82,314.65
246.43800000000024,319.04,271.15
252.4860000000003,300.0,285.75
260.4430000000001,326.33000000000004,274.65
382.5439999999994,620.75,316.65
262.43700000000007,430.76,339.15
338.44399999999945,707.8000000000001,369.65
166.3080000000002,271.97,254.15
295.4509999999996,530.23,329.15
450.88,450.4,342.85
234.33900000000017,404.76,406.15
282.5559999999996,315.16,309.63
342.5199999999993,636.36,398.65
312.5379999999992,475.76,348.21
298.55499999999915,375.98,337.04999999999995
304.47399999999936,455.44,235.15
310.52199999999925,470.68,297.65
310.52199999999925,470.68,297.65
310.52199999999925,470.68,327.15
310.52199999999925,470.68,327.15
310.52199999999925,470.68,297.15
222.3720000000002,327.37,325.65
145.2020000000001,296.66,330.15
165.2360000000001,312.36,349.65
165.2360000000001,312.36,349.65
165.2360000000001,312.36,349.65
165.2360000000001,312.36,313.15
165.2360000000001,312.36,313.15
165.2360000000001,312.36,313.15
165.2360000000001,312.36,313.15
165.2360000000001,312.36,313.15
165.2360000000001,312.36,313.15
92.52499999999998,198.0,247.15
183.20700000000008,539.53,484.65
72.10699999999996,179.35,123.14999999999998
140.1820000000001,279.12,218.15
240.43100000000027,314.59,297.25
268.485,337.13,299.25
386.7079999999992,449.56,358.15
386.7079999999992,449.56,358.15
386.7079999999992,449.56,337.15
386.7079999999992,449.56,337.15
394.64299999999935,553.62,419.15
396.6589999999993,536.0999999999999,431.15
396.6589999999993,536.0999999999999,431.15
396.6589999999993,536.0999999999999,431.15
396.6589999999993,536.0999999999999,367.15
396.6589999999993,536.0999999999999,367.15
396.6589999999993,536.0999999999999,367.15
396.6589999999993,536.0999999999999,391.15
396.6589999999993,536.0999999999999,391.15
396.6589999999993,536.0999999999999,391.15
400.6909999999992,523.6600000000001,430.65
400.6909999999992,523.6600000000001,419.15
400.6909999999992,540.4200000000001,404.15
176.12400000000005,471.73,441.15
176.12400000000005,471.73,441.15
421.57799999999946,635.8,388.15
272.3879999999997,566.3,494.65
272.3879999999997,566.3,494.65
272.3879999999997,566.3,494.65
272.3879999999997,566.3,453.15
272.3879999999997,566.3,453.15
272.3879999999997,566.3,453.15
272.3879999999997,566.3,454.15
272.3879999999997,566.3,454.15
272.3879999999997,566.3,454.15
376.4959999999996,614.74,471.15
288.3869999999995,622.8799999999999,563.15
288.3869999999995,622.8799999999999,563.15
303.14099999999974,577.13,395.65
333.26599999999974,608.4100000000001,330.15
204.31400000000025,399.42,362.15
30.07,112.3,90.36999999999998
60.100000000000016,278.82,284.29
62.06800000000002,233.94,260.15
146.14200000000008,227.04,292.04999999999995
146.14200000000008,242.04,242.15
270.2839999999997,407.58,346.65
426.6819999999993,467.44,329.75
538.8980000000006,557.5999999999999,342.25
198.2180000000001,255.68,233.15
595.0060000000033,602.6800000000001,348.45
482.7899999999992,512.52,334.85
144.22400000000005,333.62,363.15
166.17600000000007,320.76,318.15
328.53699999999924,418.31,333.65
94.20399999999998,185.22,231.95
62.137000000000015,148.76,125.26
46.06900000000002,173.12,159.01
61.08400000000002,256.38,283.54999999999995
395.4989999999996,668.84,373.15
296.4099999999995,659.7099999999999,459.15
164.2040000000001,313.56000000000006,312.15
253.3050000000001,661.0000000000001,499.15
137.18200000000007,324.35,252.15
137.18200000000007,324.35,277.85
165.1920000000001,385.55,406.15
122.16699999999992,228.57,243.55
152.1970000000001,420.13,344.65
166.17600000000007,412.96,293.85
166.17600000000007,412.96,472.15
240.3020000000001,380.08,335.15
90.12199999999994,217.89,203.15
132.159,221.94,211.45
144.1700000000001,231.45,225.85
122.12699999999997,290.55,339.15
172.2270000000001,318.87,310.65
182.1790000000001,480.48,369.65
167.16400000000007,384.7000000000001,274.25
167.16400000000007,384.7000000000001,333.15
224.2160000000001,522.35,397.15
138.16600000000008,340.29,302.15
138.16600000000008,340.29,339.65
179.2190000000001,366.22,352.15
179.2190000000001,366.22,408.15
209.2450000000001,423.31,391.15
180.2070000000001,438.21,446.65
88.10599999999995,177.17000000000002,189.35
130.14299999999997,249.64,228.15
100.11699999999996,186.68,202.15
45.085000000000015,195.56,192.15
165.1920000000001,355.72,287.45
165.1920000000001,355.72,362.75
132.11900000000003,363.02,469.65
121.18299999999994,302.12,226.15
121.18299999999994,302.12,209.15
121.18299999999994,302.12,268.04999999999995
121.18299999999992,259.0,209.75
149.19300000000007,320.20000000000005,343.65
106.16799999999994,206.34000000000003,178.2
163.2200000000001,347.07000000000005,359.15
164.2040000000001,374.48,320.65
138.16600000000008,429.78,371.65
146.19300000000007,442.16,449.65
150.17700000000008,259.94000000000005,238.65
192.21400000000008,332.41,273.15
218.2520000000001,335.9100000000001,333.65
229.0730000000001,332.26000000000005,255.15
223.11000000000013,282.05,306.15
116.15999999999993,199.71,176.14999999999998
116.15999999999993,302.98,241.35
102.17699999999992,203.2,258.15
84.16199999999994,141.66,141.14999999999998
144.21400000000014,207.25,173.14999999999998
101.19299999999993,225.64,398.15
145.20200000000014,263.64,251.15
89.09399999999997,249.16000000000005,321.4
122.55099999999996,207.09,252.15
164.58800000000005,279.56000000000006,265.15
108.52399999999996,195.82,192.55
176.2150000000001,277.40000000000003,279.65
113.11599999999996,253.43,247.05
277.32299999999964,419.78,383.65
169.1800000000001,290.42999999999995,325.15
201.22500000000008,339.70000000000005,324.15
84.16199999999994,171.8,130.24999999999997
112.21599999999992,187.3,161.86999999999998
110.19999999999992,204.82,163.24999999999997
98.18899999999992,179.55,134.73
96.17299999999992,197.07,154.34999999999997
70.13499999999998,164.05,123.74999999999996
200.3220000000002,267.33,253.15
273.95199999999977,289.31,331.65
114.14399999999992,217.65,255.15
196.20200000000008,507.17,405.15
73.13899999999995,167.31,133.14999999999998
193.24600000000007,327.47,339.65
134.222,253.92,210.25
134.222,253.92,188.85
134.222,253.92,219.45
134.222,253.92,223.65
134.222,253.92,206.25
128.2589999999999,178.61,173.74999999999997
128.2589999999999,146.19,150.76999999999998
130.18699999999995,213.4,183.65
123.19899999999993,339.17,273.15
167.20800000000008,392.77,398.15
167.2080000000001,392.77,351.65
167.2080000000001,392.77,390.65
167.2080000000001,392.77,384.45
158.15300000000008,310.84000000000003,291.15
228.37600000000023,289.87,271.35
28.053999999999995,113.86,103.98999999999998
593.0380000000033,723.2,422.15
43.06900000000001,239.51,195.15
288.47499999999934,482.74,350.15
225.3350000000001,400.62000000000006,302.15
168.16700000000006,273.05000000000007,299.15
140.13800000000006,266.73,307.65
175.1840000000001,439.84,464.15
128.2589999999999,176.19,158.24999999999997
158.24100000000016,233.52,206.95
284.48399999999947,334.95,297.35
128.21499999999992,206.92,173.14999999999998
146.23000000000016,271.56,233.15
144.21400000000014,222.25,205.55
130.23099999999994,225.74,203.15
172.26800000000017,229.79,193.15
184.27900000000017,239.3,183.15
549.9230000000007,601.84,315.04999999999995
104.10899999999997,301.82000000000005,318.95
174.1960000000001,382.85,302.15
146.14200000000008,360.31,281.15
62.06800000000002,195.35,173.14999999999998
166.17600000000007,371.66,347.15
166.17600000000007,371.66,390.15
186.2510000000001,440.1599999999999,354.65
89.13799999999993,228.13,283.15
196.20200000000008,417.68,317.15
145.20200000000014,248.64,208.15
104.21799999999992,165.51,150.95
180.2030000000001,305.96000000000004,280.65
152.1930000000001,364.08,266.15
135.21000000000004,325.91,240.15
135.21,282.7900000000001,258.15
164.2040000000001,283.73,263.15
130.18699999999995,195.98,173.84999999999997
130.18699999999995,331.67,253.15
126.2429999999999,194.33,192.35
112.21599999999992,214.72,129.34999999999997
112.21599999999992,186.58,167.24999999999997
112.21599999999992,186.58,167.24999999999997
112.21599999999992,186.58,164.14999999999998
112.21599999999992,186.58,164.14999999999998
84.16199999999994,199.22,142.95
60.09600000000002,145.8,160.14999999999998
158.19700000000012,257.18,264.15
114.2319999999999,149.92000000000002,158.14999999999998
114.2319999999999,182.34,182.35
112.21599999999992,149.2,160.24999999999997
116.15999999999993,184.71,175.34999999999997
76.16399999999996,157.97,167.26
156.2280000000001,296.64,259.25
156.2280000000001,296.64,265.75
214.2640000000001,361.51,361.65
151.16500000000008,362.47,260.95
151.16500000000008,362.47,260.85
195.1740000000001,416.07,320.15
195.1740000000001,416.07,330.15
149.1460000000001,413.78,330.65
186.2950000000002,256.06,228.75
308.5059999999993,347.33,218.15
312.5379999999992,357.49,306.25
310.52199999999925,352.41,252.15
310.52199999999925,352.41,252.15
310.52199999999925,352.41,278.25
310.52199999999925,352.41,278.25
172.26800000000017,244.79,228.45
116.11599999999994,238.37,223.15
100.20499999999991,153.65,154.59999999999997
130.18699999999995,210.98,181.95
116.20399999999992,231.89,260.15
122.16699999999992,318.06,291.15
122.16699999999992,318.06,273.15
122.16699999999992,318.06,318.15
163.22000000000008,311.28000000000003,328.15
164.2040000000001,271.21000000000004,243.75
165.1920000000001,312.6,326.15
179.2190000000001,323.87,331.15
132.115,452.31,385.15
102.13299999999995,188.44,199.55
88.14999999999995,168.34,145.64999999999998
149.23700000000014,285.42,398.65
104.21799999999992,180.51,156.11999999999998
107.15599999999996,266.61,210.15
107.15599999999996,266.61,196.25
107.15599999999996,266.61,182.65
151.16500000000008,320.21000000000004,274.15
151.16500000000008,320.21000000000004,281.65
151.16500000000008,320.21000000000004,296.15
166.17600000000007,371.66,318.15
132.206,239.64,197.55
132.206,239.64,171.84999999999997
178.14000000000007,451.94999999999993,363.15
256.43000000000023,312.41,285.45
129.188,486.33,473.95
120.17299999999994,329.84000000000003,264.65
87.14699999999998,222.96,187.65
106.18999999999994,230.06,173.14999999999998
120.19499999999992,230.13,192.45
120.19499999999992,230.13,177.45
120.19499999999992,230.13,210.45
184.11300000000003,253.83,234.05
198.1740000000001,595.1,436.15
148.24900000000014,277.71000000000004,259.75
148.24900000000014,277.71000000000004,257.65
137.22600000000006,362.96,339.65
214.34900000000025,278.6,257.15
212.3330000000002,276.84000000000003,235.15
88.10999999999996,309.42,367.15
72.10699999999996,155.31,157.34999999999997
132.162,310.40000000000003,295.15
175.18700000000007,386.44,359.65
124.18299999999992,318.99,304.15
167.2080000000001,395.03,370.15
110.15599999999992,311.24,300.15
146.18900000000008,339.09000000000003,325.15
478.6839999999996,1091.44,635.15
262.302,402.94,260.15
588.5620000000016,1065.2,516.15
154.25300000000016,301.42999999999995,274.54999999999995
216.23600000000008,495.69,394.65
162.14800000000005,516.8900000000001,385.15
331.20199999999977,651.8100000000001,391.15
154.25300000000016,334.96,314.65
301.34199999999964,486.16,326.15
349.42999999999967,574.87,322.45
262.4810000000001,336.29,319.15
302.3289999999997,694.05,481.15
383.3659999999997,529.2900000000001,278.15
355.69999999999976,642.78,320.85
202.25600000000009,425.92,383.35
181.23800000000008,439.15,403.45
166.22300000000007,343.37,387.91
210.23200000000008,511.0,503.15
196.2530000000001,534.9300000000001,439.15
196.24900000000008,411.22,376.57
182.2220000000001,399.9500000000001,427.15
77.05799999999998,246.08,381.15
78.04199999999999,273.49,308.35
111.11899999999996,280.17,244.15
111.11899999999996,280.17,271.25
96.10399999999996,184.39,230.97
154.14000000000004,380.05,367.15
135.14100000000005,284.44,359.15
126.12999999999997,269.0,296.15
140.11300000000003,368.78,397.35
140.11300000000003,368.78,396.75
140.11300000000003,368.78,457.05
121.11399999999998,273.17,307.95
158.55900000000003,288.03,275.15
158.55900000000003,288.03,243.15
158.55900000000003,288.03,282.15
172.20200000000006,290.95000000000005,346.65
172.20200000000006,290.95000000000005,347.35
76.11399999999996,135.43,139.14999999999998
76.11399999999996,120.43,151.74999999999997
102.15199999999994,165.35,286.15
160.27600000000018,203.05,238.15
328.2019999999999,640.31,364.85
186.098,496.65,298.95
48.06000000000001,112.89,129.99999999999997
64.05900000000001,173.71,246.75
46.044,111.13,112.64999999999998
118.19499999999992,169.24,200.15
104.16799999999994,157.97,170.14999999999998
222.00000000000003,254.97,231.65
222.00000000000003,254.97,246.15
34.03300000000001,101.62,129.81999999999996
126.12999999999997,230.41000000000005,234.15
126.12999999999997,230.41000000000005,238.15
126.12999999999997,230.41000000000005,228.15
125.14599999999996,303.96000000000004,287.35
110.13099999999996,195.66000000000005,238.15
155.12800000000004,364.31,326.35
146.16400000000004,274.69,259.15
146.16400000000004,274.69,331.15
141.10100000000003,340.52,267.15
141.10100000000003,340.52,314.15
141.10100000000003,340.52,299.65
132.22199999999998,180.51,209.15
90.14099999999996,146.7,153.14999999999998
112.10299999999997,296.11,289.25
112.10299999999997,296.11,287.15
112.10299999999997,296.11,321.15
138.14100000000005,256.86,302.15
138.14100000000005,269.38,228.15
62.087000000000025,124.16,114.14999999999998
60.07100000000002,119.08,253.15
60.07100000000002,119.08,253.15
110.13099999999996,208.18,210.65
